pedestrian_id,start_unix_ts,speed_mps,profile_json,ean
460,1749739884,1.02,"{""type"": ""leisure""}",3254560027329
460,1749739884,1.02,"{""type"": ""leisure""}",3484700000091
460,1749739884,1.02,"{""type"": ""leisure""}",3564706516540
460,1749739884,1.02,"{""type"": ""leisure""}",0255911006560
460,1749739884,1.02,"{""type"": ""leisure""}",3760305040961
38,1749739933,0.92,,5401029125494
38,1749739933,0.92,,3256221129168
38,1749739933,0.92,,3179732333926
668,1749739968,1.11,"{""type"": ""leisure""}",3061990138248
668,1749739968,1.11,"{""type"": ""leisure""}",20712907
45,1749740000,1.11,"{""type"": ""leisure""}",3560032382460
45,1749740000,1.11,"{""type"": ""leisure""}",3250390707974
45,1749740000,1.11,"{""type"": ""leisure""}",3760226463429
45,1749740000,1.11,"{""type"": ""leisure""}",3270190204008
45,1749740000,1.11,"{""type"": ""leisure""}",3220440025235
736,1749740018,0.84,"{""type"": ""browser""}",
836,1749740175,1.65,"{""type"": ""rushed""}",
792,1749740193,1.52,"{""type"": ""business""}",
409,1749740219,1.9,"{""type"": ""rushed""}",
550,1749740222,1.9,"{""type"": ""rushed""}",
72,1749740305,1.03,"{""type"": ""leisure""}",2202000000006
72,1749740305,1.03,"{""type"": ""leisure""}",3107872002808
647,1749740349,0.73,"{""type"": ""browser""}",
783,1749740371,1.64,"{""type"": ""business""}",
764,1749740403,1.0,"{""type"": ""leisure""}",3760182270109
764,1749740403,1.0,"{""type"": ""leisure""}",3245412654497
33,1749740466,0.63,"{""type"": ""browser""}",
124,1749740527,1.39,"{""type"": ""business""}",
673,1749740540,0.95,"{""type"": ""leisure""}",3048971281728
673,1749740540,0.95,"{""type"": ""leisure""}",3179750020266
673,1749740540,0.95,"{""type"": ""leisure""}",7610200337450
352,1749740569,0.95,"{""type"": ""leisure""}",3560070754557
352,1749740569,0.95,"{""type"": ""leisure""}",3700392470784
352,1749740569,0.95,"{""type"": ""leisure""}",3596710293292
352,1749740569,0.95,"{""type"": ""leisure""}",3660014119371
352,1749740569,0.95,"{""type"": ""leisure""}",3760305040916
319,1749740621,1.04,"{""type"": ""leisure""}",3222475628313
101,1749740664,0.69,"{""type"": ""browser""}",
978,1749740903,1.37,"{""type"": ""business""}",3560071257514
71,1749741029,1.84,"{""type"": ""rushed""}",8717644091777
333,1749741069,1.62,"{""type"": ""business""}",
987,1749741156,0.75,,
442,1749741229,1.88,"{""type"": ""rushed""}",3700392470784
301,1749741256,0.72,"{""type"": ""browser""}",
43,1749741296,2.0,"{""type"": ""rushed""}",
617,1749741307,0.75,"{""type"": ""browser""}",
190,1749741394,1.09,"{""type"": ""leisure""}",3426311121000
190,1749741394,1.09,"{""type"": ""leisure""}",20920210
190,1749741394,1.09,"{""type"": ""leisure""}",3250390221302
190,1749741394,1.09,"{""type"": ""leisure""}",0734599143052
190,1749741394,1.09,"{""type"": ""leisure""}",3596710400881
733,1749741460,0.86,"{""type"": ""browser""}",
872,1749741575,0.94,"{""type"": ""leisure""}",3596710519927
872,1749741575,0.94,"{""type"": ""leisure""}",3257981230804
872,1749741575,0.94,"{""type"": ""leisure""}",3222477763524
415,1749741612,1.37,"{""type"": ""business""}",3292090000214
415,1749741612,1.37,"{""type"": ""business""}",3276557746730
474,1749741668,0.91,"{""type"": ""leisure""}",3560071007973
474,1749741668,0.91,"{""type"": ""leisure""}",3323790303807
368,1749741760,0.71,"{""type"": ""browser""}",
554,1749741930,1.07,"{""type"": ""leisure""}",3700365051231
714,1749741945,0.95,"{""type"": ""leisure""}",3523680495463
714,1749741945,0.95,"{""type"": ""leisure""}",3560071169640
714,1749741945,0.95,"{""type"": ""leisure""}",3760305040916
267,1749741983,1.1,"{""type"": ""leisure""}",3560071413620
267,1749741983,1.1,"{""type"": ""leisure""}",8005658002941
267,1749741983,1.1,"{""type"": ""leisure""}",3257981230804
267,1749741983,1.1,"{""type"": ""leisure""}",3760128280339
622,1749741998,1.43,"{""type"": ""business""}",3560071095796
622,1749741998,1.43,"{""type"": ""business""}",3222470100517
880,1749741999,0.8,"{""type"": ""browser""}",
426,1749742010,1.48,"{""type"": ""business""}",3760194920054
426,1749742010,1.48,"{""type"": ""business""}",3760002690261
562,1749742080,1.15,"{""type"": ""leisure""}",3560070754557
562,1749742080,1.15,"{""type"": ""leisure""}",3556940811635
562,1749742080,1.15,"{""type"": ""leisure""}",3596710416929
214,1749742086,1.7,"{""type"": ""rushed""}",
68,1749742127,0.66,"{""type"": ""browser""}",
28,1749742162,0.74,"{""type"": ""browser""}",
59,1749742187,1.41,"{""type"": ""business""}",
249,1749742259,0.82,"{""type"": ""browser""}",
791,1749742275,1.8,"{""type"": ""rushed""}",
941,1749742292,1.64,"{""type"": ""rushed""}",5401029125494
242,1749742453,1.4,"{""type"": ""business""}",3560070526758
242,1749742453,1.4,"{""type"": ""business""}",3250391371167
687,1749742552,0.97,"{""type"": ""leisure""}",3564884025261
687,1749742552,0.97,"{""type"": ""leisure""}",3760305040916
687,1749742552,0.97,"{""type"": ""leisure""}",3596710460915
345,1749742557,1.76,"{""type"": ""rushed""}",26026237
487,1749742609,1.88,"{""type"": ""rushed""}",
310,1749742675,1.52,"{""type"": ""business""}",3760247832174
14,1749742711,1.48,"{""type"": ""business""}",3560071169640
14,1749742711,1.48,"{""type"": ""business""}",5413415200302
613,1749742809,0.96,"{""type"": ""leisure""}",3760160681774
172,1749742834,1.19,"{""type"": ""leisure""}",3410280078397
172,1749742834,1.19,"{""type"": ""leisure""}",3760299411211
172,1749742834,1.19,"{""type"": ""leisure""}",3111900307032
172,1749742834,1.19,"{""type"": ""leisure""}",3412290071788
172,1749742834,1.19,"{""type"": ""leisure""}",3222472475866
356,1749742869,1.65,"{""type"": ""rushed""}",3700866611576
141,1749742907,0.69,"{""type"": ""browser""}",
106,1749742969,1.2,"{""type"": ""leisure""}",5400606002210
106,1749742969,1.2,"{""type"": ""leisure""}",3036710217800
106,1749742969,1.2,"{""type"": ""leisure""}",99461958954352
534,1749742988,0.64,"{""type"": ""browser""}",
579,1749743040,0.82,,
357,1749743077,0.63,"{""type"": ""browser""}",
891,1749743110,1.58,,
516,1749743115,1.49,"{""type"": ""business""}",3290352013156
516,1749743115,1.49,"{""type"": ""business""}",5412138403311
589,1749743118,0.95,,3760018560480
589,1749743118,0.95,,3331720000245
589,1749743118,0.95,,8000845999974
589,1749743118,0.95,,3289090001853
833,1749743134,1.37,,
846,1749743243,1.83,"{""type"": ""rushed""}",2022000017138
828,1749743259,1.7,,3421557502422
483,1749743313,1.08,"{""type"": ""leisure""}",3560070279319
483,1749743313,1.08,"{""type"": ""leisure""}",3511243139800
483,1749743313,1.08,"{""type"": ""leisure""}",8007290231208
841,1749743477,1.67,"{""type"": ""rushed""}",26033105
594,1749743494,0.78,"{""type"": ""browser""}",
566,1749743502,1.47,"{""type"": ""business""}",3263856858219
566,1749743502,1.47,"{""type"": ""business""}",3259456002992
169,1749743550,1.06,"{""type"": ""leisure""}",3760059929796
169,1749743550,1.06,"{""type"": ""leisure""}",3276550563501
169,1749743550,1.06,"{""type"": ""leisure""}",2011000019006
169,1749743550,1.06,"{""type"": ""leisure""}",8423699111512
669,1749743635,0.87,,
596,1749743709,0.61,,
607,1749743737,1.03,"{""type"": ""leisure""}",8033413731317
995,1749743871,1.01,"{""type"": ""leisure""}",3222473631216
995,1749743871,1.01,"{""type"": ""leisure""}",0200707030830
995,1749743871,1.01,"{""type"": ""leisure""}",2000000020507
995,1749743871,1.01,"{""type"": ""leisure""}",3591591215036
304,1749743913,1.62,"{""type"": ""rushed""}",
597,1749743949,1.82,"{""type"": ""rushed""}",
997,1749743951,0.64,"{""type"": ""browser""}",
720,1749744030,1.04,"{""type"": ""leisure""}",3250391043590
720,1749744030,1.04,"{""type"": ""leisure""}",3256221134797
720,1749744030,1.04,"{""type"": ""leisure""}",3290353013155
959,1749744102,1.61,"{""type"": ""rushed""}",
121,1749744303,0.84,"{""type"": ""browser""}",
468,1749744308,1.04,"{""type"": ""leisure""}",3290352015150
468,1749744308,1.04,"{""type"": ""leisure""}",3560070440191
849,1749744339,1.49,"{""type"": ""business""}",3421557501272
153,1749744382,0.97,"{""type"": ""leisure""}",20276614
817,1749744396,0.72,,
174,1749744611,0.8,"{""type"": ""browser""}",
438,1749744647,1.41,"{""type"": ""business""}",
166,1749744711,1.36,"{""type"": ""business""}",3560070701377
166,1749744711,1.36,"{""type"": ""business""}",20232542
834,1749744745,1.69,"{""type"": ""rushed""}",
258,1749744802,1.57,"{""type"": ""business""}",20107868
185,1749744909,1.49,"{""type"": ""business""}",0202395009846
185,1749744909,1.49,"{""type"": ""business""}",3564700405413
831,1749744925,0.61,,
624,1749744940,1.46,,
328,1749744941,1.44,"{""type"": ""business""}",
527,1749744971,1.86,"{""type"": ""rushed""}",
671,1749745014,0.86,"{""type"": ""browser""}",
529,1749745016,1.08,"{""type"": ""leisure""}",6181100099119
529,1749745016,1.08,"{""type"": ""leisure""}",3560070751235
529,1749745016,1.08,"{""type"": ""leisure""}",3596710434985
316,1749745017,1.51,"{""type"": ""business""}",3560071479152
462,1749745050,1.66,"{""type"": ""rushed""}",7613269799184
549,1749745069,1.61,"{""type"": ""business""}",3245411307769
514,1749745150,0.68,"{""type"": ""browser""}",
254,1749745244,1.55,,
746,1749745244,1.01,"{""type"": ""leisure""}",3443271333014
746,1749745244,1.01,"{""type"": ""leisure""}",3275179075884
19,1749745379,1.44,"{""type"": ""business""}",3560070488483
19,1749745379,1.44,"{""type"": ""business""}",3113934004550
748,1749745390,1.59,"{""type"": ""business""}",3560071114534
748,1749745390,1.59,"{""type"": ""business""}",3367651005349
576,1749745466,1.37,"{""type"": ""business""}",
753,1749745504,1.04,"{""type"": ""leisure""}",3256224641872
753,1749745504,1.04,"{""type"": ""leisure""}",8008857200194
753,1749745504,1.04,"{""type"": ""leisure""}",0260140016402
753,1749745504,1.04,"{""type"": ""leisure""}",7640134912119
753,1749745504,1.04,"{""type"": ""leisure""}",3760243010088
826,1749745728,0.81,,
726,1749745730,1.19,"{""type"": ""leisure""}",3323790322181
726,1749745730,1.19,"{""type"": ""leisure""}",3267850000018
794,1749745731,1.57,,8710447328095
794,1749745731,1.57,,7640134912119
197,1749745745,1.54,"{""type"": ""business""}",
577,1749745794,0.61,"{""type"": ""browser""}",
540,1749745856,0.67,"{""type"": ""browser""}",
683,1749745900,1.03,"{""type"": ""leisure""}",3760305040916
683,1749745900,1.03,"{""type"": ""leisure""}",6194043402915
683,1749745900,1.03,"{""type"": ""leisure""}",3565490002165
584,1749745921,0.85,"{""type"": ""browser""}",
47,1749745965,1.61,"{""type"": ""business""}",3350033197596
47,1749745965,1.61,"{""type"": ""business""}",3257982269469
606,1749746072,1.35,"{""type"": ""business""}",
780,1749746089,0.84,"{""type"": ""browser""}",
227,1749746180,1.47,"{""type"": ""business""}",3700311821734
227,1749746180,1.47,"{""type"": ""business""}",3564700874479
811,1749746217,0.64,,
281,1749746258,1.97,"{""type"": ""rushed""}",3292090000368
277,1749746259,1.96,"{""type"": ""rushed""}",3551720037274
840,1749746331,1.43,"{""type"": ""business""}",6194003320082
820,1749746365,1.35,"{""type"": ""business""}",
563,1749746436,1.12,"{""type"": ""leisure""}",3700392498894
57,1749746440,1.5,"{""type"": ""business""}",7610209060342
57,1749746440,1.5,"{""type"": ""business""}",3292090000214
313,1749746461,1.19,,3560070391424
313,1749746461,1.19,,3596710464937
313,1749746461,1.19,,3248830802563
313,1749746461,1.19,,5400247061799
313,1749746461,1.19,,7613076837284
789,1749746490,1.59,"{""type"": ""business""}",2489518021383
587,1749746570,1.43,"{""type"": ""business""}",
389,1749746645,1.38,"{""type"": ""business""}",2100199005508
389,1749746645,1.38,"{""type"": ""business""}",3770019455029
870,1749746650,0.91,,3276550087038
870,1749746650,0.91,,3560071457693
575,1749746706,1.53,"{""type"": ""business""}",3564700571781
472,1749746707,0.93,"{""type"": ""leisure""}",2000000039541
472,1749746707,0.93,"{""type"": ""leisure""}",3179142787401
472,1749746707,0.93,"{""type"": ""leisure""}",3560070391424
472,1749746707,0.93,"{""type"": ""leisure""}",7617014173632
567,1749746731,1.61,"{""type"": ""business""}",
30,1749746748,1.64,"{""type"": ""rushed""}",3282946014397
146,1749746758,0.61,,
824,1749746806,1.64,,3175681261365
110,1749746843,0.94,"{""type"": ""leisure""}",8690504519096
110,1749746843,0.94,"{""type"": ""leisure""}",3260924006169
110,1749746843,0.94,"{""type"": ""leisure""}",3229820112046
381,1749746927,0.95,"{""type"": ""leisure""}",3760039501820
381,1749746927,0.95,"{""type"": ""leisure""}",5413415200302
381,1749746927,0.95,"{""type"": ""leisure""}",3596710160747
381,1749746927,0.95,"{""type"": ""leisure""}",3564700769188
598,1749746948,1.77,"{""type"": ""rushed""}",3410280022581
24,1749746990,0.71,,
210,1749746995,0.7,,
91,1749747028,1.71,"{""type"": ""rushed""}",3700311821062
560,1749747098,0.96,,3257971080112
560,1749747098,0.96,,3760305040916
560,1749747098,0.96,,3596710533893
560,1749747098,0.96,,26073347
560,1749747098,0.96,,3276550272403
739,1749747213,1.45,"{""type"": ""business""}",
486,1749747352,1.8,"{""type"": ""rushed""}",3760270250044
69,1749747395,1.56,"{""type"": ""business""}",
610,1749747449,1.63,"{""type"": ""business""}",5000112599220
610,1749747449,1.63,"{""type"": ""business""}",3173281224087
390,1749747549,0.86,"{""type"": ""browser""}",
799,1749747598,1.78,"{""type"": ""rushed""}",
458,1749747721,0.98,"{""type"": ""leisure""}",3564700347805
458,1749747721,0.98,"{""type"": ""leisure""}",3302740047534
458,1749747721,0.98,"{""type"": ""leisure""}",26003122
458,1749747721,0.98,"{""type"": ""leisure""}",3564700027516
458,1749747721,0.98,"{""type"": ""leisure""}",3250391371167
506,1749747762,0.93,"{""type"": ""leisure""}",3561864220425
506,1749747762,0.93,"{""type"": ""leisure""}",3222472475866
506,1749747762,0.93,"{""type"": ""leisure""}",7610036000825
506,1749747762,0.93,"{""type"": ""leisure""}",3256228975997
506,1749747762,0.93,"{""type"": ""leisure""}",3760160680685
928,1749747790,1.5,"{""type"": ""business""}",3523680495463
928,1749747790,1.5,"{""type"": ""business""}",3245412343810
625,1749747878,1.5,"{""type"": ""business""}",
347,1749747961,1.46,"{""type"": ""business""}",3760305040695
347,1749747961,1.46,"{""type"": ""business""}",8059070741599
895,1749748041,1.62,"{""type"": ""business""}",3563490010265
875,1749748070,1.92,"{""type"": ""rushed""}",
938,1749748137,0.7,"{""type"": ""browser""}",
910,1749748150,1.35,"{""type"": ""business""}",
447,1749748310,0.79,"{""type"": ""browser""}",
10,1749748320,0.98,"{""type"": ""leisure""}",3254381029229
979,1749748360,0.89,,
767,1749748366,1.92,"{""type"": ""rushed""}",
113,1749748458,0.85,"{""type"": ""browser""}",
611,1749748572,1.61,"{""type"": ""rushed""}",
766,1749748669,0.92,,20977993
766,1749748669,0.92,,8413239012706
766,1749748669,0.92,,3700866611576
766,1749748669,0.92,,3581084101502
2,1749748748,1.9,"{""type"": ""rushed""}",
512,1749748752,0.99,,3233990000539
885,1749748772,0.8,"{""type"": ""browser""}",
809,1749748814,1.11,"{""type"": ""leisure""}",3560070791118
809,1749748814,1.11,"{""type"": ""leisure""}",2030507984778
341,1749749076,1.13,"{""type"": ""leisure""}",3588570002527
958,1749749143,0.97,"{""type"": ""leisure""}",3237580165318
958,1749749143,0.97,"{""type"": ""leisure""}",3700181513159
958,1749749143,0.97,"{""type"": ""leisure""}",3507260010284
805,1749749194,1.56,"{""type"": ""business""}",4260363486088
135,1749749252,1.63,"{""type"": ""business""}",
322,1749749254,0.88,"{""type"": ""browser""}",
961,1749749308,0.64,"{""type"": ""browser""}",
945,1749749312,1.58,"{""type"": ""business""}",3662790000379
931,1749749316,1.82,"{""type"": ""rushed""}",2000000151533
754,1749749324,1.45,,3331220001001
665,1749749354,1.09,,2254593021197
424,1749749376,1.09,"{""type"": ""leisure""}",3571495110354
488,1749749378,1.81,"{""type"": ""rushed""}",8076809538008
970,1749749453,1.53,"{""type"": ""business""}",20294946
108,1749749578,1.08,,7610807051940
108,1749749578,1.08,,2254593020992
108,1749749578,1.08,,7613035010550
545,1749749658,0.84,"{""type"": ""browser""}",
87,1749749660,1.6,,
97,1749749736,1.42,"{""type"": ""business""}",3560070822829
97,1749749736,1.42,"{""type"": ""business""}",3439496601526
175,1749749847,1.71,"{""type"": ""rushed""}",
374,1749749928,1.97,"{""type"": ""rushed""}",7617400030716
729,1749750020,1.82,"{""type"": ""rushed""}",20977993
704,1749750047,1.54,"{""type"": ""business""}",
127,1749750111,0.67,"{""type"": ""browser""}",
902,1749750141,1.56,"{""type"": ""business""}",
111,1749750257,1.76,"{""type"": ""rushed""}",7610248503404
821,1749750278,1.45,"{""type"": ""business""}",3760094311280
234,1749750289,1.86,"{""type"": ""rushed""}",3350033259591
262,1749750309,0.93,"{""type"": ""leisure""}",5400101008281
416,1749750322,0.85,"{""type"": ""browser""}",
785,1749750420,1.53,"{""type"": ""business""}",3564700347805
785,1749750420,1.53,"{""type"": ""business""}",3560070443291
561,1749750454,1.16,"{""type"": ""leisure""}",8005658018126
561,1749750454,1.16,"{""type"": ""leisure""}",3560070440191
561,1749750454,1.16,"{""type"": ""leisure""}",3268840001008
561,1749750454,1.16,"{""type"": ""leisure""}",3760014900099
369,1749750540,1.44,"{""type"": ""business""}",3419280053618
369,1749750540,1.44,"{""type"": ""business""}",8720181075469
793,1749750595,1.01,"{""type"": ""leisure""}",8711600504141
793,1749750595,1.01,"{""type"": ""leisure""}",3410280024547
793,1749750595,1.01,"{""type"": ""leisure""}",3700817700373
793,1749750595,1.01,"{""type"": ""leisure""}",7610248506504
793,1749750595,1.01,"{""type"": ""leisure""}",3288110826162
992,1749750780,1.1,"{""type"": ""leisure""}",3263859855116
992,1749750780,1.1,"{""type"": ""leisure""}",3580283511310
992,1749750780,1.1,"{""type"": ""leisure""}",3492848072009
992,1749750780,1.1,"{""type"": ""leisure""}",3222472772958
259,1749750847,1.07,"{""type"": ""leisure""}",4304218414168
259,1749750847,1.07,"{""type"": ""leisure""}",3263855093208
259,1749750847,1.07,"{""type"": ""leisure""}",3781406702503
259,1749750847,1.07,"{""type"": ""leisure""}",99461958954352
240,1749750886,1.42,"{""type"": ""business""}",3760154260510
240,1749750886,1.42,"{""type"": ""business""}",3245414394155
233,1749750900,1.63,"{""type"": ""rushed""}",3760109053891
473,1749750902,1.5,"{""type"": ""business""}",
484,1749751002,1.64,"{""type"": ""business""}",3760271630012
484,1749751002,1.64,"{""type"": ""business""}",3596710434985
777,1749751055,1.83,,7640134912119
904,1749751097,0.77,"{""type"": ""browser""}",
730,1749751103,1.17,,20072407
730,1749751103,1.17,,8032764330040
730,1749751103,1.17,,0239920012927
730,1749751103,1.17,,3564700757512
658,1749751237,0.67,"{""type"": ""browser""}",
588,1749751409,1.15,"{""type"": ""leisure""}",5425015401034
588,1749751409,1.15,"{""type"": ""leisure""}",3564700119440
717,1749751549,0.94,"{""type"": ""leisure""}",3259232521006
717,1749751549,0.94,"{""type"": ""leisure""}",3119780258543
717,1749751549,0.94,"{""type"": ""leisure""}",3560071524746
724,1749751599,0.69,"{""type"": ""browser""}",
312,1749751606,1.51,"{""type"": ""business""}",
145,1749751646,1.91,"{""type"": ""rushed""}",
150,1749751862,0.8,"{""type"": ""browser""}",
305,1749751868,1.87,"{""type"": ""rushed""}",
751,1749751874,1.07,"{""type"": ""leisure""}",3760269680555
303,1749751886,1.6,"{""type"": ""business""}",
923,1749751926,0.75,"{""type"": ""browser""}",
614,1749751988,1.15,"{""type"": ""leisure""}",3560071225087
614,1749751988,1.15,"{""type"": ""leisure""}",3596710510436
614,1749751988,1.15,"{""type"": ""leisure""}",3270190127871
614,1749751988,1.15,"{""type"": ""leisure""}",99461958954352
614,1749751988,1.15,"{""type"": ""leisure""}",3014680041649
661,1749752125,1.36,"{""type"": ""business""}",5400501953259
661,1749752125,1.36,"{""type"": ""business""}",00898607
350,1749752251,1.39,"{""type"": ""business""}",3416185015499
37,1749752274,2.0,"{""type"": ""rushed""}",3283040827449
384,1749752291,1.14,"{""type"": ""leisure""}",3560071030360
689,1749752293,1.14,,26003146
689,1749752293,1.14,,20638634
689,1749752293,1.14,,3596710416929
689,1749752293,1.14,,3276550087038
218,1749752434,1.1,"{""type"": ""leisure""}",3282946047074
498,1749752477,1.42,"{""type"": ""business""}",3222472475866
498,1749752477,1.42,"{""type"": ""business""}",3564700405413
443,1749752503,1.11,"{""type"": ""leisure""}",3560070453276
443,1749752503,1.11,"{""type"": ""leisure""}",3419390003541
827,1749752590,1.68,"{""type"": ""rushed""}",
696,1749752612,1.06,,8714800038454
696,1749752612,1.06,,3222476641939
53,1749752671,1.63,"{""type"": ""business""}",3596710434985
835,1749752760,0.8,,
412,1749752770,1.12,"{""type"": ""leisure""}",2000000197715
879,1749752798,1.51,"{""type"": ""business""}",0206028035554
879,1749752798,1.51,"{""type"": ""business""}",3760299411211
99,1749752805,1.5,"{""type"": ""business""}",3291820013791
99,1749752805,1.5,"{""type"": ""business""}",7613269799184
49,1749752977,1.48,"{""type"": ""business""}",3369680002214
49,1749752977,1.48,"{""type"": ""business""}",3488760000039
307,1749752993,1.39,"{""type"": ""business""}",3398980035899
398,1749753007,1.1,,8437014001167
398,1749753007,1.1,,3560070823956
363,1749753061,1.13,"{""type"": ""leisure""}",3274080005003
363,1749753061,1.13,"{""type"": ""leisure""}",20593988
363,1749753061,1.13,"{""type"": ""leisure""}",2089970001093
363,1749753061,1.13,"{""type"": ""leisure""}",3270190194392
531,1749753061,0.82,"{""type"": ""browser""}",
446,1749753246,1.37,"{""type"": ""business""}",6111248360116
182,1749753356,1.48,"{""type"": ""business""}",
391,1749753410,1.02,"{""type"": ""leisure""}",5099873012659
85,1749753416,1.89,"{""type"": ""rushed""}",
648,1749753480,1.09,"{""type"": ""leisure""}",8693495050692
648,1749753480,1.09,"{""type"": ""leisure""}",3560070450763
648,1749753480,1.09,"{""type"": ""leisure""}",3288110826162
648,1749753480,1.09,"{""type"": ""leisure""}",3560070959518
648,1749753480,1.09,"{""type"": ""leisure""}",3257984437972
370,1749753558,1.59,"{""type"": ""business""}",
703,1749753575,0.98,"{""type"": ""leisure""}",3560071172374
703,1749753575,0.98,"{""type"": ""leisure""}",7610200423955
703,1749753575,0.98,"{""type"": ""leisure""}",3250391671557
703,1749753575,0.98,"{""type"": ""leisure""}",3560070748488
93,1749753583,1.04,"{""type"": ""leisure""}",3248830723479
93,1749753583,1.04,"{""type"": ""leisure""}",3256220361118
93,1749753583,1.04,"{""type"": ""leisure""}",3560071257514
93,1749753583,1.04,"{""type"": ""leisure""}",3113930600701
93,1749753583,1.04,"{""type"": ""leisure""}",3242272864257
459,1749753698,1.56,,
203,1749753708,1.9,"{""type"": ""rushed""}",3292090235265
996,1749753719,1.19,,3333040008055
996,1749753719,1.19,,3760017731416
290,1749753956,0.61,"{""type"": ""browser""}",
700,1749754058,1.12,,3564700381991
134,1749754168,1.8,"{""type"": ""rushed""}",
542,1749754258,1.74,"{""type"": ""rushed""}",3277510001095
495,1749754285,1.58,"{""type"": ""business""}",3288110826162
495,1749754285,1.58,"{""type"": ""business""}",3222475628313
908,1749754405,1.14,,3560071231132
105,1749754498,1.47,"{""type"": ""business""}",3228470038744
105,1749754498,1.47,"{""type"": ""business""}",3560071010065
896,1749754516,1.43,"{""type"": ""business""}",
963,1749754649,0.79,"{""type"": ""browser""}",
884,1749754672,1.43,,
969,1749754705,1.15,"{""type"": ""leisure""}",3222476101839
969,1749754705,1.15,"{""type"": ""leisure""}",7613034121424
288,1749754795,0.94,"{""type"": ""leisure""}",3123456007892
288,1749754795,0.94,"{""type"": ""leisure""}",3662790000379
288,1749754795,0.94,"{""type"": ""leisure""}",3283040348111
288,1749754795,0.94,"{""type"": ""leisure""}",3596710333356
327,1749754797,1.08,"{""type"": ""leisure""}",3560071251369
327,1749754797,1.08,"{""type"": ""leisure""}",3151389702096
327,1749754797,1.08,"{""type"": ""leisure""}",0084501814311
327,1749754797,1.08,"{""type"": ""leisure""}",3560070738168
327,1749754797,1.08,"{""type"": ""leisure""}",3596710220403
734,1749754807,1.56,"{""type"": ""business""}",3267851000116
716,1749754865,0.64,"{""type"": ""browser""}",
419,1749754884,0.96,"{""type"": ""leisure""}",0200707030830
419,1749754884,0.96,"{""type"": ""leisure""}",4909411084318
419,1749754884,0.96,"{""type"": ""leisure""}",3700931537046
393,1749754886,0.62,,
503,1749754944,1.81,"{""type"": ""rushed""}",
695,1749755113,1.11,"{""type"": ""leisure""}",3179732324818
695,1749755113,1.11,"{""type"": ""leisure""}",59083153
604,1749755137,1.11,"{""type"": ""leisure""}",3596710443420
604,1749755137,1.11,"{""type"": ""leisure""}",7617400034486
507,1749755384,1.71,"{""type"": ""rushed""}",
964,1749755482,1.63,"{""type"": ""business""}",26064222
423,1749755580,1.64,"{""type"": ""business""}",
339,1749755647,0.67,"{""type"": ""browser""}",
260,1749755708,0.89,"{""type"": ""browser""}",
399,1749755713,1.15,"{""type"": ""leisure""}",3596710419524
399,1749755713,1.15,"{""type"": ""leisure""}",3270190131328
399,1749755713,1.15,"{""type"": ""leisure""}",3560071251369
547,1749755800,1.59,"{""type"": ""business""}",0204599013254
547,1749755800,1.59,"{""type"": ""business""}",3329630924003
332,1749755808,1.73,,3222475634291
64,1749755895,1.52,"{""type"": ""business""}",3229820803852
64,1749755895,1.52,"{""type"": ""business""}",3560071009755
109,1749756031,0.84,"{""type"": ""browser""}",
745,1749756054,1.99,"{""type"": ""rushed""}",3760154260510
601,1749756135,1.6,"{""type"": ""rushed""}",
894,1749756253,1.35,"{""type"": ""business""}",3596710333271
192,1749756292,1.12,"{""type"": ""leisure""}",54085190
129,1749756330,0.85,"{""type"": ""browser""}",
138,1749756338,0.95,,5420019836493
138,1749756338,0.95,,0205202026111
137,1749756576,1.37,"{""type"": ""business""}",7617014166474
651,1749756616,1.6,"{""type"": ""rushed""}",26073347
993,1749756634,0.77,"{""type"": ""browser""}",
948,1749756635,1.6,"{""type"": ""business""}",2000000197715
806,1749756652,1.48,"{""type"": ""business""}",3270190194392
806,1749756652,1.48,"{""type"": ""business""}",3410280078397
163,1749756731,0.95,,3329630924003
223,1749756785,1.46,"{""type"": ""business""}",3270190207924
656,1749756793,1.05,"{""type"": ""leisure""}",3760089510148
656,1749756793,1.05,"{""type"": ""leisure""}",3057640234163
656,1749756793,1.05,"{""type"": ""leisure""}",3564700690154
599,1749756979,1.49,"{""type"": ""business""}",3500870064661
439,1749756987,1.6,,3254560599956
309,1749757013,1.19,"{""type"": ""leisure""}",3256222245218
309,1749757013,1.19,"{""type"": ""leisure""}",5400101008281
309,1749757013,1.19,"{""type"": ""leisure""}",3473360900506
309,1749757013,1.19,"{""type"": ""leisure""}",3012992421005
888,1749757070,0.73,"{""type"": ""browser""}",
632,1749757096,1.69,"{""type"": ""rushed""}",3350033156425
70,1749757098,1.64,"{""type"": ""business""}",3564700010860
70,1749757098,1.64,"{""type"": ""business""}",0038000862304
140,1749757132,1.79,"{""type"": ""rushed""}",3254383004316
955,1749757211,1.9,"{""type"": ""rushed""}",
749,1749757224,1.09,"{""type"": ""leisure""}",0202513028735
60,1749757255,1.51,"{""type"": ""business""}",3028440003198
60,1749757255,1.51,"{""type"": ""business""}",3505340030139
4,1749757446,1.95,"{""type"": ""rushed""}",
636,1749757485,0.98,"{""type"": ""leisure""}",27066577
485,1749757486,0.78,"{""type"": ""browser""}",
436,1749757510,1.61,"{""type"": ""business""}",3596710488537
220,1749757582,1.65,,3596710404483
346,1749757634,1.81,,
616,1749757690,0.84,"{""type"": ""browser""}",
511,1749757692,1.4,"{""type"": ""business""}",
